OBJECTID,votdst,NAME,SUM_VOTERS,Shape_Length,Shape_Area
1455,3638,SAM 41-3638,601,15577.987348555,9048057.73794029
1456,3654,SAM 41-3654,497,17880.481652505,9774069.11226455
1457,3824,SAM 41-3824,346,8412.84241901353,4198505.87159071
1458,3825,SAM 41-3825,406,14534.776052726,7256920.01493358
1459,3932,SAM 41-3932,424,13299.8318574024,4762027.14646822
1460,3935,SAM 41-3935,320,7838.37012239722,2657410.88734946
1461,0536,SAM 45-0536,893,43644.8906483976,11098266.6457982
1462,2450,SAM 45-2450,554,19161.3888504061,12648073.3711795
1463,2564,SAM 45-2564,724,12272.8518419984,6737741.63196428
1464,2575,SAM 45-2575,758,15364.4635711967,6094754.46686225
1465,2620,SAM 45-2620,562,15125.1978025964,8360679.87818826
1466,2684,SAM 45-2684,324,9298.77570595773,3771644.70404134
1467,2693,SAM 45-2693,601,12941.3963932584,7727508.99663588
1468,2726,SAM 45-2726,489,12810.9233827677,6460188.77114178
1469,2791,SAM 45-2791,636,12558.3098081408,7062666.93866287
1470,2961,SAM 45-2961,525,10959.4317372238,4678789.07681879
1471,2963,SAM 45-2963,514,16323.6100110646,12880098.256758
1472,2965,SAM 45-2965,722,18050.7180638246,10705349.9773331
1473,3213,SAM 45-3213,657,9386.48337911657,5282760.15577443
1474,3216,SAM 45-3216,829,18182.107742338,11664314.9017601
1475,3217,SAM 45-3217,615,11873.0501113075,5501674.42813133
1476,3293,SAM 45-3293,850,17472.215762867,11896876.5494633
1477,3298,SAM 45-3298,641,14404.7220781633,7519474.88481072
1478,3386,SAM 45-3386,531,15071.6303590208,6599247.64432912
1479,3387,SAM 45-3387,456,17791.1413070393,6814947.78477675
1480,3388,SAM 45-3388,757,16689.6381767127,9683927.96019507
1481,3389,SAM 45-3389,863,21444.1617072048,14580459.3793762
1482,3412,SAM 45-3412,801,10102.4507243585,4967722.53915328
1483,3454,SAM 45-3454,273,13670.5473758657,7218687.83921074
1484,3505,SAM 45-3505,871,22290.8584943467,23984745.6577533
1485,3722,SAM 45-3722,94,6324.53560268829,1992539.86935136
1486,3940,SAM 45-3940,377,9439.44985207483,2561351.4153464
1487,3941,SAM 45-3941,359,12206.4070753789,7100973.15327011
1488,3945,SAM 45-3945,289,12077.9778798321,8989936.76584808
1489,2741,SAWYER,625,20045.4641046111,24730150.1414593
1490,1256,SEA 11-1256,858,17540.8727303596,11702554.9615974
1491,1550,SEA 11-1550,751,11489.5844002839,5920009.94865934
1492,1552,SEA 11-1552,474,15406.6205027278,10044130.2375699
1493,1597,SEA 11-1597,436,7426.67300240088,2454430.53550511
1494,1600,SEA 11-1600,655,9298.96578210403,3830732.17109713
1495,1602,SEA 11-1602,808,36572.8208744568,45377359.1869028
1496,1624,SEA 11-1624,748,9185.15953993964,4353507.02005514
1497,1639,SEA 11-1639,673,12968.4055358078,4677627.90378362
1498,1641,SEA 11-1641,655,13853.1837078198,6476263.09269845
1499,1928,SEA 11-1928,440,44604.0903835385,87174720.42755
1500,1941,SEA 11-1941,566,6058.96613932058,1592888.02114568
1501,1942,SEA 11-1942,654,15590.5695700121,5227938.17732773
1502,1945,SEA 11-1945,834,17953.6500588203,8626492.27190408
1503,1947,SEA 11-1947,735,17986.396008254,9778702.78319424
1504,3491,SEA 11-3491,1,12216.6647296795,4267077.65472782
1505,3580,SEA 11-3580,557,7533.35762522533,2317195.1063586
1506,3810,SEA 11-3810,526,7674.93695106508,2186627.52572903
1507,2200,SEA 32-2200,424,12222.0257433546,7347994.86948828
1508,2201,SEA 32-2201,491,10054.8524113875,4016089.67548072
1509,2202,SEA 32-2202,500,5295.82583988956,1752730.9963027
1510,2203,SEA 32-2203,557,6180.47175013953,2380357.07689121
1511,2204,SEA 32-2204,379,7231.72302162884,3033335.39917428
1512,2206,SEA 32-2206,474,5955.91855538571,2189580.11693609
1513,2208,SEA 32-2208,381,7312.35455162696,2194014.67107482
1514,2209,SEA 32-2209,645,16411.4746201372,7912233.89454586
1515,2210,SEA 32-2210,670,6634.13347150671,2643323.85569509
1516,2211,SEA 32-2211,709,7863.82119446863,3436392.49036442
1517,2215,SEA 32-2215,886,18016.4101915373,10592930.0736255
1518,2216,SEA 32-2216,417,6583.41342128351,1962140.50777153
1519,2217,SEA 32-2217,590,5134.22360917338,1262507.48831347
1520,2218,SEA 32-2218,813,7127.92965216659,3169589.54127064
1521,2224,SEA 32-2224,621,6621.85889486488,2417282.24922588
1522,2537,SEA 32-2537,523,7957.98067065522,2017863.51524838
1523,2539,SEA 32-2539,872,7897.68360488451,3475721.52967862
1524,3568,SEA 32-3568,632,5447.60690282859,1402081.44173457
1525,3656,SEA 32-3656,527,5861.91486691171,1921666.39438463
1526,3746,SEA 32-3746,411,5305.96297204231,1321702.87699079
1527,3943,SEA 32-3943,340,9538.23192391426,3903343.06137189
1528,3944,SEA 32-3944,301,5048.35494682507,1243807.14407111
1529,1245,SEA 34-1245,552,6470.92721730445,2098355.20675591
1530,1246,SEA 34-1246,406,7577.80325717419,1990850.10720008
1531,1247,SEA 34-1247,558,6584.60026758113,1961762.19944544
1532,1248,SEA 34-1248,520,8641.25882239641,3762945.07089424
1533,1249,SEA 34-1249,670,6288.93134824917,2226186.02793372
1534,1250,SEA 34-1250,384,8242.99692060056,1952333.14123206
1535,1251,SEA 34-1251,637,21356.044179572,16238609.8266903
1536,1252,SEA 34-1252,849,9784.25702308129,4182927.44708009
1537,1254,SEA 34-1254,442,8066.91891261966,2668639.93959295
1538,1255,SEA 34-1255,476,6684.13153977811,2456599.99901415
1539,1257,SEA 34-1257,585,14107.809311769,4413311.16990389
1540,1258,SEA 34-1258,377,8834.52899743493,2238682.41594229
1541,1259,SEA 34-1259,366,5804.36693107238,1901500.24843683
1542,1408,SEA 34-1408,808,23757.0380609019,10475433.9237317
1543,1409,SEA 34-1409,491,7660.97392105311,2517591.8406965
1544,1410,SEA 34-1410,252,5286.64219239748,1236104.50437114
1545,1411,SEA 34-1411,387,5177.73545779248,1323353.25657123
1546,1412,SEA 34-1412,278,6556.80313125047,2105703.22512111
1547,1413,SEA 34-1413,630,16047.5719030303,5695378.46652488
1548,1414,SEA 34-1414,253,6950.38270557994,2092747.09814666
1549,1415,SEA 34-1415,493,5657.70292053321,1203728.48403563
1550,1416,SEA 34-1416,429,5707.18224080513,1415138.80599871
1551,1418,SEA 34-1418,328,5253.88039710292,1337640.87400029
1552,1419,SEA 34-1419,737,11580.0518567555,5655933.60389256
1553,1420,SEA 34-1420,769,11690.7544376733,4179093.52208996
1554,1422,SEA 34-1422,449,5008.31470534628,1556802.97997088
1555,1423,SEA 34-1423,413,5028.29380382187,1469430.85908715
1556,1424,SEA 34-1424,496,8037.93051571371,2377916.33682769
1557,1425,SEA 34-1425,326,5716.28985819803,1246377.10182745
1558,1426,SEA 34-1426,331,5356.12026229526,1256551.22823264
1559,1427,SEA 34-1427,311,4442.73457064772,1185969.42265776
1560,1428,SEA 34-1428,252,4059.73700048163,935474.496952379
1561,1429,SEA 34-1429,267,5693.62757398087,1474076.0318725
1562,1430,SEA 34-1430,337,4254.39332299842,1039393.80636576
1563,1431,SEA 34-1431,525,5158.80932206752,1230514.08974567
1564,1432,SEA 34-1432,387,6556.91195930848,2164681.91856539
1565,1433,SEA 34-1433,359,8595.62384297967,4149082.03712819
1566,1434,SEA 34-1434,292,6647.38130546609,1987544.40713918
1567,1435,SEA 34-1435,336,9640.82270409955,2144457.66225665
1568,1436,SEA 34-1436,414,7131.05005248893,2273927.15519884
1569,1437,SEA 34-1437,654,7292.57018200477,1625761.19599928
1570,1438,SEA 34-1438,352,5130.934076226,1502962.03824207
1571,1439,SEA 34-1439,433,9728.32924507304,3681643.686982
1572,1440,SEA 34-1440,255,4550.889706159,1061147.10465171
1573,1441,SEA 34-1441,295,6279.7448287199,1340521.88654517
1574,1442,SEA 34-1442,409,8721.63466022881,3790248.33341476
1575,1443,SEA 34-1443,384,8049.73426794709,2218620.60514308
1576,1444,SEA 34-1444,634,7290.67537855122,3294742.24977713
1577,1446,SEA 34-1446,439,6597.89669232636,2176066.6780214
1578,1448,SEA 34-1448,283,6624.27856457051,1311469.46283346
1579,1449,SEA 34-1449,399,5017.68426258865,1266578.73864638
1580,1450,SEA 34-1450,383,5284.46168115029,1312073.20073002
1581,1451,SEA 34-1451,410,4651.66629516707,1317432.38967445
1582,1452,SEA 34-1452,301,4734.25445398459,1386023.45305885
1583,1453,SEA 34-1453,305,5991.37321254238,1331736.93531776
1584,1454,SEA 34-1454,302,5506.18876222338,1135846.20176038
1585,1455,SEA 34-1455,633,7249.84638600954,1718173.20787647
1586,1456,SEA 34-1456,451,6800.36799185229,2096544.66456121
1587,1457,SEA 34-1457,426,5250.28417001198,1512764.78303536
1588,1458,SEA 34-1458,409,5983.65577330117,1322891.0227983
1589,1459,SEA 34-1459,310,5332.66692203101,1552906.28418968
1590,1460,SEA 34-1460,335,6090.60625946945,2039972.8063631
1591,1461,SEA 34-1461,458,12257.9860638491,5350314.94920452
1592,1462,SEA 34-1462,355,13071.0584876879,5572649.95185734
1593,1463,SEA 34-1463,302,5854.78102199243,1457912.21786802
1594,1464,SEA 34-1464,401,6321.58728711784,1704844.69666981
1595,1465,SEA 34-1465,420,6612.33055040859,1974985.80418138
1596,1466,SEA 34-1466,409,5299.62752378041,1317080.32784623
1597,1467,SEA 34-1467,606,6198.35058205987,1799181.85651662
1598,1468,SEA 34-1468,399,4017.14898564736,884639.280465862
1599,1469,SEA 34-1469,325,4008.47430055897,885443.512962585
1600,1470,SEA 34-1470,462,4572.96901694339,846264.655714533
1601,1471,SEA 34-1471,568,9241.61697322663,2604485.93404363
1602,1472,SEA 34-1472,289,5306.96804584453,1321918.34446335
1603,1473,SEA 34-1473,360,5247.74892127522,1280611.92258852
1604,1474,SEA 34-1474,453,5304.41128240032,1343701.37434649
1605,1475,SEA 34-1475,343,4621.72220097232,1312146.48625419
1606,1476,SEA 34-1476,306,6529.29763106046,1512624.23128336
1607,1477,SEA 34-1477,361,6498.64738126083,1697202.6453948
1608,1478,SEA 34-1478,295,10022.8393201485,3875407.47799594
1609,1479,SEA 34-1479,343,5821.67034547873,1455252.17663289
1610,1480,SEA 34-1480,688,7203.63171757163,2404592.65851574
1611,1481,SEA 34-1481,552,5324.39152999791,1350586.21079266
1612,1482,SEA 34-1482,405,5243.38651237741,1267312.91808525
1613,1484,SEA 34-1484,483,6372.38506208342,1552980.70022189
1614,1485,SEA 34-1485,531,5384.1559996034,1246829.24767814
1615,1486,SEA 34-1486,394,8190.34407696443,2058189.81241433
1616,1487,SEA 34-1487,862,9166.04309987402,4489526.43591528
1617,1488,SEA 34-1488,508,8180.71997375826,3400144.61540076
1618,1489,SEA 34-1489,511,14323.3345447368,12315167.8208859
1619,1490,SEA 34-1490,549,7870.33618121072,2840750.69649421
1620,1493,SEA 34-1493,860,25902.3545450102,22099811.819546
1621,1494,SEA 34-1494,639,44472.3015935719,52443152.9302473
1622,1496,SEA 34-1496,469,8161.31559418863,3832093.54066993
1623,1497,SEA 34-1497,857,20352.3624976846,16416842.4728706
1624,1498,SEA 34-1498,830,13119.2677491191,5263386.49023475
1625,1499,SEA 34-1499,618,8573.28588622123,2529746.02958144
1626,1500,SEA 34-1500,630,5902.13287971866,2165692.31613297
1627,1501,SEA 34-1501,384,5429.62039380137,1826555.5045788
1628,1502,SEA 34-1502,390,7589.37560179164,2288300.89118402
1629,1504,SEA 34-1504,485,6616.44216616869,2204910.46996594
1630,1506,SEA 34-1506,293,4004.22769846291,848206.529516111
1631,1507,SEA 34-1507,411,8910.19885405665,2915171.10806982
1632,1508,SEA 34-1508,308,8817.2457736212,3759349.75598534
1633,1509,SEA 34-1509,288,5542.52176394336,1325380.14169537
1634,1510,SEA 34-1510,431,5294.90213653739,1750790.29862276
1635,1511,SEA 34-1511,352,6695.16625676369,1345414.01174853
1636,1512,SEA 34-1512,302,5336.26340635357,1783258.72082204
1637,1513,SEA 34-1513,764,15267.4870241153,5791555.33621365
1638,1514,SEA 34-1514,603,7956.3448293112,3499711.6545064
1639,1515,SEA 34-1515,427,8609.84703282217,2629867.78823173
1640,1516,SEA 34-1516,412,6267.02864090605,2048172.77206169
1641,1517,SEA 34-1517,303,4791.31012565021,1239160.94472747
1642,1518,SEA 34-1518,276,4931.177794354,1225157.06276216
1643,1519,SEA 34-1519,317,6377.01518784402,1594917.8855577
1644,1520,SEA 34-1520,353,11834.1317669923,6365109.9524223
1645,1521,SEA 34-1521,302,7700.4945465415,2719310.27941725
1646,1522,SEA 34-1522,265,7907.68002503761,1310078.05675817
1647,1523,SEA 34-1523,312,8869.29397077194,1791085.0555894
1648,1524,SEA 34-1524,326,7065.55584102813,1526154.3038124
1649,1526,SEA 34-1526,285,5582.93026270119,1404672.23449866
1650,1527,SEA 34-1527,790,7958.50990013208,3857445.00757712
1651,1529,SEA 34-1529,308,4655.13714303365,1331474.52256783
1652,1530,SEA 34-1530,727,12485.3535734746,5620515.42841781
1653,1532,SEA 34-1532,272,5961.72452066123,2087868.58847146
1654,1533,SEA 34-1533,246,9065.23525159722,3409883.94607728
1655,1534,SEA 34-1534,393,7120.56676432209,2450679.04707753
1656,1535,SEA 34-1535,277,5393.16217408567,1588240.38274602
1657,1536,SEA 34-1536,356,6713.44719729675,2035391.49030143
1658,1537,SEA 34-1537,326,5388.97081592712,1807857.59960611
1659,1538,SEA 34-1538,417,6584.0883479752,2539961.42017962
1660,1539,SEA 34-1539,389,6188.04265330828,1907136.3056674
1661,1540,SEA 34-1540,388,6758.07470575206,2052610.62082871
1662,1541,SEA 34-1541,438,9303.54828258163,2830158.29033536
1663,1543,SEA 34-1543,333,13139.2800280172,5506795.9802206
1664,1545,SEA 34-1545,492,7203.89592309588,2279786.11588319
1665,1546,SEA 34-1546,446,9561.08791177871,3784687.3030119
1666,2501,SEA 34-2501,388,10107.5247514081,4499646.6958846
1667,3175,SEA 34-3175,383,6858.80478076804,1632202.04770962
1668,3263,SEA 34-3263,509,9100.64053007421,2912948.21311077
1669,3264,SEA 34-3264,410,5896.81864477037,1682342.4165855
1670,3265,SEA 34-3265,444,5312.57665185191,1323389.04198628
1671,3266,SEA 34-3266,390,6617.733908714,2623843.83345568
1672,3632,SEA 34-3632,510,7948.40380791883,2621871.76498248
1673,3637,SEA 34-3637,661,18352.7336423328,11081270.148539
1674,3648,SEA 34-3648,579,12109.0548181206,4074493.56835098
1675,3682,SEA 34-3682,481,8704.87548815945,2472805.49930734
1676,3702,SEA 34-3702,505,5124.87773462867,450607.172264376
1677,3767,SEA 34-3767,443,2595.34355826723,419992.70177465
1678,3770,SEA 34-3770,759,3922.70382768447,852061.982416156
1679,3772,SEA 34-3772,641,9083.27932942368,3632604.52512356
1680,3785,SEA 34-3785,481,5230.26781667036,1711027.03414039
1681,3839,SEA 34-3839,575,4953.88963259086,1258517.35706985
1682,3866,SEA 34-3866,407,7996.10009585796,2663690.83518702
1683,3942,SEA 34-3942,601,2669.50629155905,445002.721281401
1684,1273,SEA 36-1273,312,4491.06086035083,1050238.75738281
1685,1286,SEA 36-1286,446,4823.26377523783,1261351.48145116
1686,1287,SEA 36-1287,727,8297.37672085803,2539435.12105573
1687,1288,SEA 36-1288,485,6365.66295675237,1215989.13679153
1688,1292,SEA 36-1292,387,4779.47131825518,1231005.95229949
1689,1294,SEA 36-1294,775,6581.47984640791,2289838.86807013
1690,1295,SEA 36-1295,383,5331.82678554069,1050323.06366977
1691,1296,SEA 36-1296,320,3862.76902569579,908956.576917313
1692,1297,SEA 36-1297,337,4176.7657477744,995221.516337642
1693,1298,SEA 36-1298,356,4100.29526229207,975111.375660133
1694,1299,SEA 36-1299,466,4253.36361720513,1052138.99209362
1695,1300,SEA 36-1300,424,4102.366737205,990189.808971125
1696,1301,SEA 36-1301,340,4284.01549891115,1078710.02657229
1697,1303,SEA 36-1303,443,4263.56854589152,1066066.39847069
1698,1304,SEA 36-1304,409,5099.52589808268,1132748.82971475
1699,1305,SEA 36-1305,319,5560.27608673942,880861.574670596
1700,1306,SEA 36-1306,394,4254.8744719016,1066731.73071015
1701,1307,SEA 36-1307,312,4243.21096659711,876794.234808401
1702,1308,SEA 36-1308,335,4787.764086334,1240522.70939354
1703,1309,SEA 36-1309,599,5305.88956169353,1759109.02875274
1704,1317,SEA 36-1317,696,10081.1277437456,3878410.14169527
1705,1318,SEA 36-1318,635,3444.21578949876,700077.176773559
1706,1319,SEA 36-1319,525,4818.23460580485,1391271.57287604
1707,1320,SEA 36-1320,381,4693.10136116884,1241869.74242815
1708,1321,SEA 36-1321,458,4722.39232793744,1206635.2178239
1709,1322,SEA 36-1322,518,5770.98216600932,1083917.98882909
1710,1323,SEA 36-1323,636,5087.34721635691,1355648.45652826
1711,1324,SEA 36-1324,861,4483.56204717735,1152390.18806978
1712,1325,SEA 36-1325,671,2659.87370120859,424416.280630192
1713,1326,SEA 36-1326,841,4629.14020794458,1111143.97147613
1714,1328,SEA 36-1328,795,14870.3786151574,8165220.56209223
1715,1329,SEA 36-1329,411,6379.91656602694,1426265.04702928
1716,1382,SEA 36-1382,443,6379.14183417814,1767650.83331515
1717,1384,SEA 36-1384,333,4970.74466643046,1284866.3770188
1718,1385,SEA 36-1385,351,4320.86358046967,882572.575116686
1719,1386,SEA 36-1386,367,6311.74936133457,1977130.169186
1720,1387,SEA 36-1387,476,8326.82273173975,3084864.02320847
1721,1388,SEA 36-1388,378,4720.11006264746,1138710.95349651
1722,1389,SEA 36-1389,291,5477.38894542406,1230519.48310481
1723,1390,SEA 36-1390,350,5032.51415385749,1050136.23941698
1724,1391,SEA 36-1391,465,4260.39981843152,1060620.49154933
1725,1392,SEA 36-1392,464,4776.38086585104,1231474.92608979
1726,1393,SEA 36-1393,324,5607.51523124094,1484700.68322166
1727,1394,SEA 36-1394,825,4642.31773649659,1325990.00652219
1728,1395,SEA 36-1395,552,6050.93139792472,1211148.48036569
1729,1396,SEA 36-1396,274,4261.44495159103,957196.963101354
1730,1397,SEA 36-1397,373,4738.88255160542,1110707.75995329
1731,1398,SEA 36-1398,613,6005.08033826924,1719484.77611842
1732,1399,SEA 36-1399,312,6822.95627796604,1397496.33968053
1733,1402,SEA 36-1402,414,4769.49036126305,1229139.97460305
1734,1403,SEA 36-1403,518,4502.31805935428,1053705.94257576
1735,1661,SEA 36-1661,309,10390.6751465386,5563117.1522699
1736,1662,SEA 36-1662,463,8376.78217093734,2309247.65455202
1737,1663,SEA 36-1663,304,6365.12973853151,1388919.54170393
1738,1664,SEA 36-1664,339,12911.7900928482,6479492.17420653
1739,1665,SEA 36-1665,561,7860.1296122486,2827655.58905629
1740,1666,SEA 36-1666,682,19291.2016038104,10428171.6706343
1741,1668,SEA 36-1668,513,4805.31775275291,1148440.12323395
1742,1670,SEA 36-1670,518,7078.16692536989,2122825.57660577
1743,1672,SEA 36-1672,265,5151.80996812374,1657698.50859976
1744,1673,SEA 36-1673,818,9220.76522177126,4808166.27152175
1745,1675,SEA 36-1675,325,7762.27896330865,1505888.14784658
1746,1676,SEA 36-1676,283,19109.6736416334,11209960.5117656
1747,1677,SEA 36-1677,373,5018.57169837435,1568215.97168538
1748,1679,SEA 36-1679,423,9475.58382712192,2184205.18108257
1749,1682,SEA 36-1682,312,5482.07715248746,1474393.36341686
1750,1683,SEA 36-1683,339,5918.37842750053,1534482.08653394
1751,1684,SEA 36-1684,399,6007.19480934022,1148372.19402404
1752,1685,SEA 36-1685,465,5316.82914065864,1252248.8806012
1753,1686,SEA 36-1686,353,16695.5109593739,11477409.6223714
1754,1687,SEA 36-1687,817,5248.02104518938,1643629.96526052
1755,1688,SEA 36-1688,294,5988.50858578286,1060796.67892051
1756,1689,SEA 36-1689,494,8575.34692104686,2611385.65212223
1757,1690,SEA 36-1690,387,5955.60769462248,1526513.39055831
1758,1691,SEA 36-1691,282,6621.18303574816,1531194.76970969
1759,1692,SEA 36-1692,393,7410.25181563942,1745552.07522926
1760,1693,SEA 36-1693,371,6869.84205864504,1598020.02198592
1761,1695,SEA 36-1695,530,6933.37883184297,2778316.90483536
1762,1696,SEA 36-1696,492,33156.6244224624,56067815.5279441
1763,1697,SEA 36-1697,354,5271.59070145771,1290917.65594973
1764,1698,SEA 36-1698,306,6874.56424432118,2093695.04708663
1765,1699,SEA 36-1699,349,13279.7975051954,7964381.26650795
1766,1700,SEA 36-1700,400,5227.52416684102,1700146.57574491
1767,1701,SEA 36-1701,346,7272.84269655171,1455831.92124083
1768,1702,SEA 36-1702,667,11312.1781710132,4590046.26224753
1769,1703,SEA 36-1703,581,6561.44348718544,1807030.11990549
1770,1704,SEA 36-1704,450,6547.82724994669,2240295.16407327
1771,1709,SEA 36-1709,378,5759.78882531698,1020595.35934591
1772,1710,SEA 36-1710,306,2555.84370371967,305053.580109859
1773,1711,SEA 36-1711,405,3737.95692685953,734903.807769421
1774,1712,SEA 36-1712,532,7571.27839877206,2690347.53386165
1775,1713,SEA 36-1713,374,2092.42079757745,276546.998046981
1776,1714,SEA 36-1714,559,4092.92203554982,552939.362592187
1777,1715,SEA 36-1715,399,2844.74705887509,412516.726729434
1778,1716,SEA 36-1716,364,2019.63359664961,235460.830589664
1779,1717,SEA 36-1717,260,2547.86015727022,306599.240829814
1780,1718,SEA 36-1718,324,3212.40309631208,412231.495216345
1781,1719,SEA 36-1719,562,4437.33197076084,1014097.99860367
1782,1720,SEA 36-1720,644,3855.19273566919,928315.484770595
1783,1721,SEA 36-1721,535,5831.77426303804,1646099.9746232
1784,1722,SEA 36-1722,586,3861.92209872373,933415.419019395
1785,1723,SEA 36-1723,478,4371.62623166925,1169051.27561145
1786,1724,SEA 36-1724,365,6147.78748128974,1340234.2727659
1787,1725,SEA 36-1725,412,2988.51056438525,455781.232082521
1788,1726,SEA 36-1726,399,3376.58294036064,528200.477560732
1789,1727,SEA 36-1727,406,5327.07963774729,1208840.97610914
1790,1729,SEA 36-1729,230,18750.0680120361,13386586.6502113
1791,1730,SEA 36-1730,374,5052.46722530287,1173268.71615334
1792,1731,SEA 36-1731,440,4930.36779449634,1260871.55458879
1793,1732,SEA 36-1732,481,4455.75540758207,911701.834871919
1794,1734,SEA 36-1734,547,5244.09553143411,868691.461377089
1795,1735,SEA 36-1735,294,3660.54151605637,837186.737544831
1796,1736,SEA 36-1736,330,4817.43888263471,959044.805455945
1797,1737,SEA 36-1737,538,5412.59169035158,1424081.43203292
1798,1738,SEA 36-1738,299,4794.94364083967,1081861.85523851
1799,1739,SEA 36-1739,326,6362.68669167438,1508990.56317534
1800,1740,SEA 36-1740,377,5471.75127687699,1019403.51772542
1801,1741,SEA 36-1741,377,4930.94193345648,1217798.07890179
1802,1742,SEA 36-1742,351,4516.66012626538,996949.800461985
1803,1743,SEA 36-1743,461,6185.91848512334,1609264.37943724
1804,1744,SEA 36-1744,437,6944.55890842605,1473634.55216035
1805,1746,SEA 36-1746,348,4629.59322134211,1165868.43935299
1806,1747,SEA 36-1747,317,5296.72354232345,1167782.82053176
1807,1748,SEA 36-1748,301,4510.48439399331,846329.255194312
1808,1749,SEA 36-1749,809,6719.45582013294,1697430.63231303
1809,1750,SEA 36-1750,621,5650.47849527674,1370334.68353688
1810,1751,SEA 36-1751,395,3976.58401473506,876498.095378328
1811,1752,SEA 36-1752,474,4637.7957345245,1315913.68650413
1812,1754,SEA 36-1754,432,6184.333616322,1316163.66980724
1813,1755,SEA 36-1755,271,5129.15106261439,1097800.44229255
1814,1756,SEA 36-1756,726,7183.22993042796,2539999.12973497
1815,1757,SEA 36-1757,289,5254.5824418658,1484775.8049241
1816,1758,SEA 36-1758,384,5135.27006257374,1417292.18546885
1817,1759,SEA 36-1759,302,4199.94093036483,956860.264781506
1818,1760,SEA 36-1760,402,5954.38179983675,2134537.96338432
1819,1761,SEA 36-1761,347,4635.69775800575,1094249.68143481
1820,1762,SEA 36-1762,349,4633.11675769044,1094658.95365954
1821,1763,SEA 36-1763,317,7271.39165107205,2605568.6565362
1822,1764,SEA 36-1764,285,4770.2848321833,950687.025859509
1823,1765,SEA 36-1765,281,5275.80197238184,941058.361445663
1824,1766,SEA 36-1766,470,6078.38514577554,1155271.49293115
1825,1767,SEA 36-1767,698,9406.19073881369,1391176.01778557
1826,1768,SEA 36-1768,351,5848.45208821052,1259037.63762321
1827,1769,SEA 36-1769,271,3833.8888339842,916306.170342525
1828,1770,SEA 36-1770,253,6016.29291528124,912989.527326798
1829,1771,SEA 36-1771,574,8508.03073175732,2653069.19421922
1830,1772,SEA 36-1772,658,3138.48451131572,595752.656978857
1831,1773,SEA 36-1773,816,3365.24584788208,668891.748107095
1832,1774,SEA 36-1774,509,4810.01371700724,1168388.25794596
1833,1775,SEA 36-1775,341,2348.94032422687,274597.128871806
1834,1801,SEA 36-1801,727,3288.2722866976,513913.588951862
1835,1803,SEA 36-1803,331,5918.10398861776,1324392.86515217
1836,1805,SEA 36-1805,559,8883.73757907985,2670278.78807992
1837,1806,SEA 36-1806,787,11663.6188715818,3522126.47444106
1838,1808,SEA 36-1808,338,9943.5310616063,2604680.44866026
1839,1812,SEA 36-1812,489,4380.76579978227,933076.865383956
1840,1813,SEA 36-1813,382,5409.52771786031,1397034.25371416
1841,1815,SEA 36-1815,503,4022.53934100678,721629.417337146
1842,1816,SEA 36-1816,334,4211.57642495632,868911.747341049
1843,2116,SEA 36-2116,296,5557.95164060825,880168.437725761
1844,2117,SEA 36-2117,361,4764.95428077709,1052880.67359893
1845,2118,SEA 36-2118,423,5431.78698128542,1259998.27850585
1846,2119,SEA 36-2119,445,5853.53339805641,1234067.21659842
1847,2120,SEA 36-2120,444,5592.4573196609,1407869.2345118
1848,2121,SEA 36-2121,495,3984.45524265463,882598.558784908
1849,2125,SEA 36-2125,784,7252.9026190273,2610031.67919439
1850,2126,SEA 36-2126,856,6606.21039665757,2621268.95372085
1851,2129,SEA 36-2129,816,7937.10029917393,2627036.20259103
1852,2130,SEA 36-2130,411,5290.68416522912,1749333.22295269
1853,2131,SEA 36-2131,569,7135.8580849312,2569335.99210044
1854,2133,SEA 36-2133,731,6573.10025863524,1811288.60901267
1855,2134,SEA 36-2134,588,5291.98094725437,1750205.46415848
1856,2146,SEA 36-2146,437,4784.99347505901,1226794.30995142
1857,2147,SEA 36-2147,555,5346.39770680464,1741069.50732049
1858,2148,SEA 36-2148,402,5067.55948256733,1070451.85618711
1859,2149,SEA 36-2149,368,5591.80577134514,1546967.87029681
1860,2161,SEA 36-2161,502,5308.79684413755,1763210.86659966
1861,2162,SEA 36-2162,433,5295.39390167318,1752616.45168734
1862,2163,SEA 36-2163,312,4197.95522225623,1020184.52867368
1863,2164,SEA 36-2164,336,4785.4273861633,1055055.70840501
1864,2165,SEA 36-2165,256,4891.54826112429,925278.867653214
1865,2166,SEA 36-2166,345,5146.50710583813,1146780.89844046
1866,2167,SEA 36-2167,333,4880.08363886526,1121484.21774724
1867,2168,SEA 36-2168,613,6390.98373989458,2317020.41614318
1868,2170,SEA 36-2170,489,5380.50306233482,1626138.26154061
1869,2171,SEA 36-2171,505,5371.24444763428,1804103.23591628
1870,2172,SEA 36-2172,357,4578.04528710651,1099379.21593228
1871,2502,SEA 36-2502,355,6400.94576080082,1402298.4141444
1872,2503,SEA 36-2503,324,4295.86635253785,1083784.03920139
1873,2504,SEA 36-2504,338,4489.65039188942,1043678.69712927
1874,2505,SEA 36-2505,339,11550.3074665209,3592913.81586243
1875,2506,SEA 36-2506,322,5082.80955837606,1163922.80852553
1876,2507,SEA 36-2507,303,4270.40496620373,1073842.5701596
1877,2508,SEA 36-2508,453,6823.7236074957,1695280.76779703
1878,2509,SEA 36-2509,424,6728.7144421694,1794235.81756171
1879,2510,SEA 36-2510,408,5402.3774759647,1230499.05883877
